timestamp,All,North America,Europe,Asia-Pacific,Other
2021-01-25,10.946261029411769,6.693779411764707,1.0941705882352943,2.4863992647058826,0.6719117647058824
2021-01-26,10.80019029411765,6.549732352941177,1.0962985294117649,2.5026152941176476,0.651544117647059
2021-01-27,10.419488823529415,6.215554411764708,1.0904176470588238,2.497266764705883,0.6162500000000002
2021-01-28,10.65643191176471,6.460245588235295,1.0940058823529415,2.465048088235295,0.6371323529411766
2021-01-29,10.351491470588238,6.224377941176472,1.0946161764705884,2.414556176470589,0.6179411764705884
2021-02-01,10.548866764705885,6.383860294117648,1.0938073529411767,2.45355205882353,0.6176470588235295
2021-02-02,10.930281764705883,6.725482352941178,1.0944544117647061,2.4735802941176472,0.636764705882353
2021-02-03,10.979079705882352,6.77049705882353,1.091929411764706,2.46621205882353,0.6504411764705883
2021-02-04,11.212149117647058,6.979526470588236,1.0933705882352942,2.4590314705882355,0.6802205882352943
2021-02-05,11.54096794117647,7.300226470588236,1.0919058823529415,2.4746444117647064,0.6741911764705883
2021-02-08,11.583537205882354,7.302073529411766,1.0894617647058826,2.5092077941176476,0.682794117647059
2021-02-09,11.490651617647062,7.182332352941178,1.089948529411765,2.5281501470588243,0.6902205882352943
2021-02-10,11.484750294117651,7.207133823529413,1.089988235294118,2.5053488235294123,0.6822794117647061
2021-02-11,11.35441911764706,7.076751470588237,1.0903235294117648,2.488152941176471,0.6991911764705884
2021-02-12,11.495150735294121,7.242927941176472,1.0855382352941179,2.466390441176471,0.700294117647059
2021-02-16,11.445608529411768,7.246286764705884,1.0776970588235297,2.434565882352942,0.6870588235294119
2021-02-17,11.37807117647059,7.184082352941178,1.0776044117647061,2.452487352941177,0.6638970588235296
2021-02-18,11.305006617647063,7.139827941176472,1.077898529411765,2.440221323529412,0.6470588235294119
2021-02-19,11.520559411764708,7.366000000000001,1.0767426470588237,2.4188461764705886,0.6589705882352943
2021-02-22,11.706642647058828,7.515932352941178,1.0707911764705886,2.4603602941176477,0.659558823529412
2021-02-23,11.900984117647063,7.676638235294119,1.0713117647058827,2.4939164705882355,0.6591176470588237
2021-02-24,12.103007794117653,7.824576470588238,1.065502941176471,2.5174872058823534,0.6954411764705883
2021-02-25,11.744349558823531,7.498823529411767,1.0473926470588237,2.510559852941177,0.6875735294117649
2021-02-26,11.980290735294119,7.766373529411767,1.0532647058823532,2.4653583823529415,0.695294117647059
2021-03-01,12.357452205882357,8.04565294117647,1.056613235294118,2.527244852941177,0.7279411764705884
2021-03-02,12.349808088235298,8.03186029411765,1.0602867647058827,2.538175735294118,0.7194852941176472
2021-03-03,12.400551911764708,8.040033823529413,1.062823529411765,2.5689445588235302,0.7287500000000001
2021-03-04,12.062069705882358,7.742479411764707,1.0571000000000002,2.5503579411764714,0.7121323529411766
2021-03-05,12.188059705882356,7.790344117647061,1.0610720588235296,2.607158235294118,0.7294852941176472
2021-03-08,12.359355882352943,7.865252941176472,1.059313235294118,2.6814073529411773,0.7533823529411766
2021-03-09,12.398340147058823,7.904795588235295,1.0621029411764709,2.658132794117648,0.773308823529412
2021-03-10,12.77085897058824,8.239208823529413,1.063933823529412,2.700363382352942,0.7673529411764708
2021-03-11,13.045177500000001,8.525833823529414,1.0654779411764708,2.698792205882354,0.7550735294117649
2021-03-12,13.105714117647063,8.526441176470591,1.0601970588235297,2.743561176470589,0.775514705882353
2021-03-15,13.211244852941178,8.590111764705883,1.0629897058823532,2.7730698529411772,0.7850735294117649
2021-03-16,12.897891029411769,8.325357352941179,1.0621838235294119,2.7402027941176477,0.7701470588235295
2021-03-17,13.00350029411765,8.453679411764707,1.0610808823529414,2.739401764705883,0.7493382352941178
2021-03-18,12.648338823529414,8.115448529411767,1.0548220588235298,2.732259411764706,0.745808823529412
2021-03-19,12.68026705882353,8.189605882352943,1.0546308823529413,2.69044205882353,0.7455882352941179
2021-03-22,12.47938735294118,8.027120588235295,1.0540397058823532,2.6590358823529416,0.7391911764705884
2021-03-23,12.123396029411769,7.720164705882354,1.0562235294117648,2.6285519117647063,0.7184558823529413
2021-03-24,11.97410985294118,7.56073823529412,1.056838235294118,2.6297686764705883,0.7267647058823531
2021-03-25,12.23313441176471,7.765313235294119,1.0553676470588238,2.666718235294118,0.7457352941176473
2021-03-26,12.304558823529415,7.792650000000002,1.0536529411764708,2.706711764705883,0.751544117647059
2021-03-29,11.904551323529413,7.423789705882354,1.050583823529412,2.706207205882354,0.7239705882352943
2021-03-30,12.133124705882354,7.655680882352942,1.052569117647059,2.693110000000001,0.7317647058823531
2021-03-31,12.120101323529413,7.656283823529412,1.0628632352941179,2.6683072058823534,0.7326470588235295
2021-04-01,12.31007323529412,7.836614705882354,1.0678426470588236,2.6752482352941183,0.7303676470588237
2021-04-05,12.402009705882355,7.90022205882353,1.0694044117647061,2.6940008823529418,0.7383823529411766
2021-04-06,12.570602794117649,8.060363235294119,1.071573529411765,2.705651323529412,0.7330147058823531
2021-04-07,12.36708294117647,7.90783529411765,1.071819117647059,2.68375205882353,0.7036764705882355
2021-04-08,12.486516029411767,8.000408823529414,1.0735705882352944,2.7035660294117654,0.7089705882352942
2021-04-09,12.461068235294121,7.981135294117649,1.0712205882352943,2.704300588235295,0.7044117647058825
2021-04-12,12.318870441176474,7.798166176470589,1.0726911764705884,2.7407336764705885,0.707279411764706
2021-04-13,12.320378382352947,7.821342647058823,1.0751882352941178,2.724582794117648,0.699264705882353
2021-04-14,12.30695117647059,7.77929117647059,1.0758058823529415,2.745236470588236,0.7066176470588237
2021-04-15,12.334900441176472,7.759769117647062,1.078854411764706,2.7868651470588244,0.7094117647058825
2021-04-16,12.408929558823534,7.800379411764706,1.0765073529411766,2.802116323529412,0.7299264705882355
2021-04-19,12.214047500000003,7.589591176470591,1.077239705882353,2.8064077941176477,0.7408088235294119
2021-04-20,12.059768676470592,7.452872058823531,1.0771661764705884,2.794509852941177,0.7352205882352942
2021-04-21,12.404436764705887,7.755997058823532,1.0775323529411767,2.828775000000001,0.7421323529411766
2021-04-22,12.577681323529417,7.95501911764706,1.0784852941176473,2.8181475000000007,0.726029411764706
2021-04-23,12.72380352941177,8.07184411764706,1.0785573529411767,2.83840205882353,0.7350000000000001
2021-04-26,12.791007941176474,8.152904411764707,1.0788558823529415,2.831232941176471,0.7280147058823532
2021-04-27,12.973745294117647,8.343839705882356,1.0768955882352944,2.826098235294118,0.7269117647058825
2021-04-28,13.08503735294118,8.46701029411765,1.0773897058823532,2.8174755882352946,0.7231617647058824
2021-04-29,12.962152205882356,8.281686764705883,1.074598529411765,2.869911029411765,0.7359558823529414
2021-04-30,12.824675735294122,8.183783823529414,1.0741529411764708,2.828797794117648,0.7379411764705884
2021-05-03,12.877557941176475,8.169930882352944,1.077163235294118,2.875757941176471,0.7547058823529413
2021-05-04,12.711885441176474,8.011473529411766,1.0768441176470591,2.885700147058824,0.7378676470588237
2021-05-05,12.8810405882353,8.184783823529415,1.0780647058823531,2.885030294117648,0.7331617647058825
2021-05-06,12.75571735294118,7.930942647058826,1.076294117647059,3.007304117647059,0.7411764705882354
2021-05-07,12.886115588235297,8.066845588235296,1.0782514705882356,2.9887391176470595,0.752279411764706
2021-05-10,12.743005000000004,7.899392647058826,1.0729455882352945,3.0254461764705893,0.7452205882352942
2021-05-11,12.683687205882356,7.848435294117649,1.0689632352941179,3.03239161764706,0.7338970588235296
2021-05-12,12.202294705882355,7.4284485294117655,1.0590911764705884,3.001887352941177,0.7128676470588237
2021-05-13,12.433239411764708,7.513201470588238,1.066294117647059,3.116096764705883,0.7376470588235295
2021-05-14,12.813761911764706,7.853729411764707,1.0696014705882355,3.1421222058823535,0.7483088235294119
2021-05-17,12.761217205882355,7.799660294117649,1.0646014705882356,3.1596025000000005,0.7373529411764708
2021-05-18,12.741571176470588,7.820347058823531,1.0659985294117649,3.1322844117647066,0.7229411764705883
2021-05-19,12.595549705882355,7.689986764705885,1.0660176470588238,3.1189570588235305,0.7205882352941178
2021-05-20,12.75407352941177,7.827955882352943,1.0695250000000003,3.133136764705883,0.7234558823529413
2021-05-21,12.73482529411765,7.835552941176472,1.0722573529411767,3.1455444117647064,0.6814705882352943
2021-05-24,13.01203441176471,8.094226470588238,1.071213235294118,3.1482123529411767,0.6983823529411767
2021-05-25,13.002746617647064,8.13299411764706,1.0740029411764707,3.097955441176471,0.697794117647059
2021-05-26,13.202992205882355,8.301754411764707,1.0734852941176474,3.113340735294119,0.7144117647058825
2021-05-27,13.354182352941182,8.424486764705884,1.071458823529412,3.1478691176470592,0.7103676470588237
2021-05-28,13.255622941176473,8.338092647058826,1.073414705882353,3.148747941176471,0.6953676470588236
2021-06-01,13.376630735294121,8.443995588235296,1.0752558823529415,3.174952794117648,0.6824264705882355
2021-06-02,13.313627794117648,8.384400000000001,1.0784147058823532,3.176842500000001,0.6739705882352942
2021-06-03,13.154909558823531,8.239558823529414,1.0773882352941178,3.1623742647058832,0.6755882352941177
2021-06-04,13.183026617647064,8.268042647058826,1.0798808823529416,3.159220735294118,0.6758823529411766
